Job_ID,Job_Title,Company,City,State,Country,Work_Mode,Experience_Level,Experience_Years,Salary_LPA,Open_Positions,Skills,Industry,Annual_Salary_INR,Applications,Education,Employment_Type,Posting_Date,Company_Rating,Job_Status
937,BI Developer,TCS,Pune,Delhi,India,Remote,Associate,5,21,4,"Python,SQL",Education,1204106,195,Bachelor,Internship,2026-05-15,73,Closed
938,Data Scientist,Microsoft,Chennai,Delhi,India,Remote,Associate,7,3,11,"Python,Pandas",Healthcare,449795,27,Master,Full-time,2026-06-04,64,Closed
939,Software Engineer,Google,Mumbai,Maharashtra,India,Hybrid,Senior,2,14,10,"Python,SQL",Finance,1128629,363,Master,Contract,2026-02-01,90,Open
940,BI Developer,TCS,Mumbai,Tamil Nadu,India,Onsite,Entry,6,11,5,"Python,Pandas",Retail,898793,27,Master,Contract,2026-04-02,67,Open
941,ML Engineer,TCS,Delhi,Tamil Nadu,India,Onsite,Mid,0,5,17,"Excel,SQL",Finance,305343,127,Master,Full-time,2026-03-08,70,Closed
942,ML Engineer,Microsoft,Bengaluru,Delhi,India,Onsite,Mid,3,20,13,"Azure,Python",Finance,877861,310,Master,Full-time,2026-05-30,62,Open
943,Data Analyst,Capgemini,Mumbai,Delhi,India,Remote,Senior,4,24,6,"Excel,SQL",Retail,777227,219,Bachelor,Full-time,2026-04-04,83,Open
944,Business Analyst,TechNova,Mumbai,Tamil Nadu,India,Remote,Entry,5,18,17,"Power BI,SQL",Retail,988394,89,Bachelor,Internship,2026-02-17,91,Open
945,Data Scientist,Infosys,Bengaluru,Maharashtra,India,Onsite,Entry,3,22,15,"Azure,Python",Finance,953815,121,Bachelor,Internship,2026-03-30,83,Open
946,Data Scientist,Zoho,Hyderabad,Karnataka,India,Hybrid,Associate,3,21,19,"Azure,Python",Education,646222,280,Bachelor,Internship,2026-02-24,82,Closed
947,BI Developer,Amazon,Pune,Tamil Nadu,India,Hybrid,Entry,1,13,20,"Python,Pandas",Healthcare,1182795,277,Master,Internship,2026-06-10,79,Closed
948,Software Engineer,TechNova,Bengaluru,Tamil Nadu,India,Hybrid,Mid,4,10,10,"Python,SQL",Finance,1159480,9,Bachelor,Internship,2026-04-08,90,Open
949,BI Developer,Microsoft,Mumbai,Maharashtra,India,Hybrid,Associate,8,17,9,"Python,Pandas",Finance,1155798,19,Master,Full-time,2026-06-26,63,Open
950,BI Developer,Accenture,Delhi,Karnataka,India,Hybrid,Mid,8,19,18,"Excel,SQL",Education,1011334,476,Bachelor,Full-time,2026-05-16,77,Open
951,ML Engineer,Zoho,Delhi,Tamil Nadu,India,Remote,Associate,6,9,12,"Tableau,SQL",Healthcare,921363,379,Master,Full-time,2026-05-30,69,Open
952,ML Engineer,Infosys,Pune,Delhi,India,Hybrid,Senior,2,30,17,"Azure,Python",Education,1468179,200,Master,Contract,2026-05-13,82,Closed
953,Business Analyst,Infosys,Pune,Karnataka,India,Hybrid,Entry,8,25,18,"Python,Pandas",Retail,917589,219,Master,Internship,2026-03-18,96,Open
954,Software Engineer,Zoho,Hyderabad,Karnataka,India,Onsite,Mid,6,18,12,"Tableau,SQL",Retail,693364,388,Bachelor,Contract,2026-04-24,88,Open
955,Software Engineer,Google,Hyderabad,Maharashtra,India,Remote,Mid,6,6,13,"Tableau,SQL",Education,352402,275,Bachelor,Contract,2026-06-15,52,Open
956,Data Scientist,Zoho,Bengaluru,Telangana,India,Hybrid,Mid,8,29,15,"Excel,SQL",Education,817218,195,Master,Internship,2026-03-21,58,Open
957,Data Scientist,Google,Hyderabad,Karnataka,India,Onsite,Entry,5,7,8,"Python,SQL",Retail,1665802,49,Bachelor,Contract,2026-01-11,96,Open
958,Business Analyst,Wipro,Chennai,Karnataka,India,Remote,Entry,3,19,20,"Python,SQL",Finance,499373,219,Bachelor,Contract,2026-02-22,68,Closed
959,BI Developer,TCS,Pune,Delhi,India,Remote,Mid,2,30,20,"Python,Pandas",Education,1153926,425,Master,Contract,2026-01-23,59,Closed
960,Business Analyst,TCS,Hyderabad,Karnataka,India,Onsite,Associate,8,25,13,"Power BI,SQL",Education,540333,468,Bachelor,Full-time,2026-05-02,84,Open
961,Software Engineer,TCS,Mumbai,Karnataka,India,Hybrid,Senior,2,21,20,"Azure,Python",IT Services,823742,478,Bachelor,Contract,2026-05-30,70,Closed
962,Data Scientist,Google,Bengaluru,Telangana,India,Remote,Senior,8,19,9,"Tableau,SQL",Healthcare,1551574,268,Bachelor,Contract,2026-04-14,95,Closed
963,ML Engineer,Microsoft,Delhi,Delhi,India,Remote,Associate,7,8,16,"Excel,SQL",Healthcare,1628627,468,Bachelor,Internship,2026-02-15,80,Open
964,ML Engineer,TCS,Hyderabad,Telangana,India,Onsite,Senior,8,9,4,"Python,Pandas",IT Services,1268197,273,Master,Full-time,2026-03-07,68,Closed
965,Software Engineer,Zoho,Mumbai,Telangana,India,Onsite,Senior,8,8,8,"Power BI,SQL",Education,1444648,225,Bachelor,Internship,2026-01-28,86,Closed
966,Business Analyst,Infosys,Bengaluru,Maharashtra,India,Remote,Associate,2,15,20,"Azure,Python",Finance,1180450,453,Master,Internship,2026-05-15,75,Open
967,Business Analyst,Zoho,Pune,Telangana,India,Remote,Senior,5,22,17,"Power BI,SQL",Education,321953,484,Bachelor,Full-time,2026-06-23,74,Closed
968,Data Analyst,Accenture,Chennai,Karnataka,India,Hybrid,Entry,6,6,10,"Azure,Python",Healthcare,1040272,492,Master,Contract,2026-06-05,79,Closed
969,Data Scientist,Amazon,Bengaluru,Karnataka,India,Remote,Mid,5,9,5,"Excel,SQL",IT Services,1116964,65,Master,Full-time,2026-06-15,79,Open
970,Software Engineer,Microsoft,Bengaluru,Karnataka,India,Hybrid,Associate,2,14,9,"Azure,Python",Education,1228408,249,Master,Full-time,2026-05-27,52,Closed
971,BI Developer,Accenture,Mumbai,Telangana,India,Onsite,Entry,8,17,19,"Python,SQL",Retail,861390,218,Bachelor,Full-time,2026-03-18,77,Closed
972,Data Analyst,TechNova,Bengaluru,Telangana,India,Onsite,Senior,5,11,11,"Azure,Python",Education,607141,414,Master,Full-time,2026-04-14,90,Closed
973,BI Developer,Microsoft,Pune,Maharashtra,India,Hybrid,Senior,7,16,5,"Python,SQL",Retail,462139,13,Bachelor,Full-time,2026-01-05,82,Open
974,Data Analyst,Microsoft,Pune,Karnataka,India,Hybrid,Senior,0,18,12,"Tableau,SQL",Healthcare,1432621,478,Bachelor,Contract,2026-06-25,97,Open
975,ML Engineer,Microsoft,Delhi,Delhi,India,Hybrid,Senior,8,28,7,"Excel,SQL",Healthcare,1224351,258,Bachelor,Internship,2026-05-18,79,Closed
976,Software Engineer,Zoho,Delhi,Telangana,India,Hybrid,Senior,1,8,15,"Tableau,SQL",Healthcare,1160244,245,Master,Contract,2026-02-23,68,Open
977,ML Engineer,TechNova,Delhi,Delhi,India,Remote,Senior,4,9,4,"Excel,SQL",Retail,1161777,152,Master,Contract,2026-04-28,60,Closed
978,BI Developer,TCS,Chennai,Maharashtra,India,Onsite,Associate,5,29,7,"Excel,SQL",Healthcare,1506397,120,Master,Full-time,2026-05-25,91,Open
979,Data Scientist,Microsoft,Pune,Maharashtra,India,Remote,Mid,4,11,7,"Excel,SQL",Healthcare,1631130,495,Master,Contract,2026-06-22,66,Open
980,BI Developer,Infosys,Bengaluru,Delhi,India,Onsite,Senior,5,7,10,"Tableau,SQL",Finance,1653282,467,Bachelor,Full-time,2026-04-20,51,Open
981,BI Developer,TCS,Chennai,Delhi,India,Hybrid,Mid,7,28,7,"Azure,Python",IT Services,835083,71,Bachelor,Contract,2026-04-27,85,Open
982,Data Analyst,Wipro,Bengaluru,Tamil Nadu,India,Remote,Associate,5,16,13,"Python,Pandas",IT Services,431335,448,Master,Full-time,2026-06-28,84,Closed
983,Data Scientist,TCS,Mumbai,Maharashtra,India,Remote,Mid,5,19,5,"Azure,Python",Finance,1635007,108,Bachelor,Contract,2026-05-15,67,Closed
984,ML Engineer,Zoho,Pune,Delhi,India,Onsite,Senior,6,14,7,"Tableau,SQL",Retail,1024172,13,Bachelor,Full-time,2026-04-16,58,Closed
985,Data Scientist,TechNova,Delhi,Maharashtra,India,Onsite,Senior,5,24,12,"Python,SQL",IT Services,736344,464,Master,Contract,2026-02-14,73,Open
986,ML Engineer,Infosys,Chennai,Tamil Nadu,India,Hybrid,Senior,3,6,4,"Azure,Python",IT Services,1107122,393,Bachelor,Contract,2026-02-03,62,Closed
987,Business Analyst,Capgemini,Hyderabad,Telangana,India,Onsite,Associate,4,20,20,"Excel,SQL",IT Services,779061,40,Master,Contract,2026-02-12,79,Closed
988,Data Analyst,Infosys,Delhi,Maharashtra,India,Hybrid,Associate,1,12,5,"Azure,Python",Education,1140533,295,Master,Contract,2026-04-04,91,Closed
989,BI Developer,Amazon,Chennai,Tamil Nadu,India,Hybrid,Mid,4,13,13,"Power BI,SQL",Education,1328004,332,Master,Internship,2026-03-06,83,Closed
990,Data Analyst,Infosys,Chennai,Tamil Nadu,India,Hybrid,Senior,7,20,16,"Tableau,SQL",Finance,1741799,324,Bachelor,Contract,2026-02-05,84,Open
991,Data Analyst,Zoho,Delhi,Tamil Nadu,India,Onsite,Associate,4,6,17,"Excel,SQL",Education,1736490,81,Bachelor,Full-time,2026-04-06,88,Open
992,BI Developer,Wipro,Mumbai,Tamil Nadu,India,Remote,Associate,6,24,4,"Excel,SQL",IT Services,1368834,115,Bachelor,Contract,2026-03-07,81,Open
993,ML Engineer,Accenture,Mumbai,Telangana,India,Hybrid,Entry,3,13,11,"Tableau,SQL",Healthcare,1171935,323,Bachelor,Internship,2026-04-04,67,Open
994,Data Scientist,Zoho,Chennai,Maharashtra,India,Onsite,Associate,5,12,7,"Power BI,SQL",Retail,998308,447,Bachelor,Full-time,2026-03-18,57,Open
995,ML Engineer,TCS,Hyderabad,Telangana,India,Onsite,Senior,2,30,16,"Azure,Python",IT Services,1147134,477,Bachelor,Internship,2026-02-01,98,Closed
996,Data Analyst,Wipro,Mumbai,Delhi,India,Remote,Associate,3,7,13,"Python,Pandas",Finance,557703,345,Bachelor,Contract,2026-01-26,80,Closed
997,BI Developer,Infosys,Chennai,Delhi,India,Hybrid,Senior,4,9,6,"Python,Pandas",Healthcare,1533641,89,Master,Full-time,2026-02-17,94,Closed
998,Data Analyst,TechNova,Bengaluru,Delhi,India,Hybrid,Entry,1,3,17,"Excel,SQL",Finance,978394,323,Master,Contract,2026-02-02,73,Closed
999,Software Engineer,Microsoft,Hyderabad,Karnataka,India,Hybrid,Associate,0,26,16,"Power BI,SQL",Finance,1300059,56,Master,Full-time,2026-04-22,93,Open
1000,Data Scientist,Google,Mumbai,Delhi,India,Onsite,Senior,1,23,10,"Excel,SQL",Retail,829812,279,Bachelor,Contract,2026-03-04,65,Open
1001,Data Analyst,Google,Mumbai,Maharashtra,India,Remote,Mid,1,11,17,"Power BI,SQL",Finance,999925,490,Bachelor,Internship,2026-01-29,83,Closed
1002,Business Analyst,Amazon,Mumbai,Delhi,India,Onsite,Associate,3,19,15,"Python,Pandas",Healthcare,364429,487,Master,Full-time,2026-06-16,51,Closed
1003,Data Scientist,Infosys,Hyderabad,Karnataka,India,Hybrid,Senior,0,19,6,"Python,SQL",Education,490083,492,Master,Internship,2026-02-16,63,Open
1004,Data Scientist,Microsoft,Delhi,Karnataka,India,Onsite,Senior,2,6,5,"Azure,Python",Healthcare,1571929,199,Bachelor,Full-time,2026-02-03,54,Open
1005,Business Analyst,Wipro,Pune,Telangana,India,Onsite,Entry,1,17,9,"Azure,Python",IT Services,964927,446,Bachelor,Full-time,2026-01-05,56,Closed
1006,Business Analyst,Google,Mumbai,Telangana,India,Remote,Associate,3,26,10,"Python,Pandas",IT Services,1054228,90,Bachelor,Contract,2026-06-04,95,Closed
1007,Data Scientist,Wipro,Pune,Delhi,India,Hybrid,Associate,1,9,8,"Python,SQL",IT Services,427937,496,Master,Contract,2026-04-15,92,Open
1008,Software Engineer,Zoho,Pune,Tamil Nadu,India,Hybrid,Mid,7,18,10,"Excel,SQL",Finance,1103665,497,Bachelor,Contract,2026-04-14,96,Closed
1009,ML Engineer,Capgemini,Bengaluru,Karnataka,India,Remote,Senior,2,11,12,"Python,Pandas",Healthcare,1618387,24,Master,Internship,2026-01-18,78,Closed
1010,Data Analyst,Amazon,Hyderabad,Delhi,India,Hybrid,Mid,2,24,6,"Azure,Python",IT Services,375972,58,Master,Contract,2026-02-18,53,Closed
1011,ML Engineer,TCS,Hyderabad,Maharashtra,India,Remote,Entry,5,8,11,"Python,Pandas",Education,1203983,470,Bachelor,Full-time,2026-03-24,82,Closed
1012,Data Analyst,Accenture,Bengaluru,Maharashtra,India,Hybrid,Associate,7,27,20,"Tableau,SQL",Education,1532715,354,Bachelor,Full-time,2026-03-06,59,Closed
1013,Data Scientist,Accenture,Bengaluru,Delhi,India,Hybrid,Entry,1,27,20,"Azure,Python",Finance,344557,304,Bachelor,Contract,2026-02-09,78,Closed
1014,ML Engineer,Zoho,Delhi,Delhi,India,Onsite,Associate,8,8,9,"Azure,Python",Healthcare,962295,100,Bachelor,Contract,2026-02-04,90,Open
1015,Data Scientist,TCS,Bengaluru,Tamil Nadu,India,Onsite,Associate,0,27,7,"Python,Pandas",Education,1134466,26,Bachelor,Full-time,2026-06-19,65,Closed
1016,ML Engineer,Zoho,Mumbai,Tamil Nadu,India,Hybrid,Entry,1,13,13,"Excel,SQL",Retail,1004640,17,Bachelor,Full-time,2026-05-01,97,Open
1017,Data Analyst,Infosys,Pune,Tamil Nadu,India,Hybrid,Associate,6,29,6,"Python,Pandas",Education,780098,49,Bachelor,Full-time,2026-01-14,66,Open
1018,Data Scientist,TechNova,Bengaluru,Karnataka,India,Hybrid,Senior,5,24,12,"Tableau,SQL",IT Services,1305501,264,Bachelor,Contract,2026-03-10,88,Closed
1019,ML Engineer,Amazon,Chennai,Delhi,India,Remote,Mid,2,30,14,"Python,Pandas",Retail,1416615,4,Master,Contract,2026-04-24,71,Open
1020,BI Developer,TCS,Hyderabad,Telangana,India,Remote,Mid,0,25,13,"Python,Pandas",IT Services,670474,39,Master,Full-time,2026-01-02,65,Closed
1021,Business Analyst,Zoho,Chennai,Tamil Nadu,India,Onsite,Senior,7,12,8,"Azure,Python",Education,954006,250,Master,Full-time,2026-01-07,59,Open
1022,Data Analyst,Capgemini,Bengaluru,Karnataka,India,Remote,Entry,0,8,7,"Python,SQL",Education,1571909,465,Bachelor,Contract,2026-06-10,90,Open
1023,ML Engineer,Accenture,Delhi,Maharashtra,India,Remote,Associate,0,18,13,"Tableau,SQL",Finance,591307,170,Master,Internship,2026-01-29,56,Open
1024,Data Analyst,Accenture,Chennai,Karnataka,India,Remote,Associate,4,30,8,"Power BI,SQL",Finance,1347156,120,Master,Internship,2026-05-03,54,Open
1025,Data Analyst,Wipro,Chennai,Tamil Nadu,India,Onsite,Entry,1,22,4,"Excel,SQL",Retail,1674225,219,Master,Contract,2026-06-03,92,Closed
1026,Software Engineer,Microsoft,Mumbai,Telangana,India,Remote,Entry,8,10,13,"Azure,Python",Healthcare,1117443,414,Bachelor,Full-time,2026-06-13,97,Open
1027,Data Scientist,TechNova,Chennai,Delhi,India,Remote,Associate,8,25,17,"Python,Pandas",Retail,1752279,252,Bachelor,Internship,2026-03-29,59,Closed
1028,Data Analyst,Zoho,Chennai,Tamil Nadu,India,Onsite,Mid,0,23,14,"Azure,Python",Finance,642269,408,Master,Contract,2026-03-12,82,Open
1029,Software Engineer,Zoho,Delhi,Delhi,India,Onsite,Entry,4,30,19,"Python,SQL",Education,523113,392,Master,Contract,2026-03-17,59,Closed
1030,Software Engineer,Wipro,Chennai,Telangana,India,Onsite,Senior,5,10,17,"Excel,SQL",Finance,1530707,461,Master,Contract,2026-06-30,80,Open
1031,Business Analyst,Amazon,Chennai,Maharashtra,India,Onsite,Senior,1,5,19,"Azure,Python",Education,889576,178,Master,Contract,2026-03-20,79,Closed
1032,Data Analyst,Google,Pune,Telangana,India,Remote,Associate,3,11,12,"Python,Pandas",Education,548318,70,Master,Internship,2026-05-23,67,Open
1033,Data Analyst,Zoho,Chennai,Maharashtra,India,Remote,Entry,3,22,18,"Python,Pandas",Healthcare,1413643,470,Master,Full-time,2026-06-11,78,Closed
1034,Data Analyst,Accenture,Bengaluru,Tamil Nadu,India,Onsite,Entry,8,30,19,"Python,Pandas",Finance,868324,49,Bachelor,Full-time,2026-04-12,66,Closed
1035,ML Engineer,Amazon,Mumbai,Maharashtra,India,Remote,Mid,0,3,16,"Python,Pandas",Education,892266,211,Master,Full-time,2026-04-28,90,Closed
1036,Software Engineer,Accenture,Delhi,Karnataka,India,Onsite,Senior,1,29,19,"Azure,Python",Healthcare,782964,0,Master,Internship,2026-02-02,77,Open
1037,ML Engineer,Google,Bengaluru,Delhi,India,Remote,Mid,6,9,19,"Python,SQL",IT Services,1283155,247,Master,Internship,2026-06-14,86,Closed
1038,Data Analyst,Amazon,Hyderabad,Telangana,India,Hybrid,Mid,4,29,18,"Tableau,SQL",IT Services,861890,49,Master,Full-time,2026-06-30,70,Closed
1039,Software Engineer,Amazon,Hyderabad,Maharashtra,India,Remote,Entry,6,5,12,"Excel,SQL",Education,1652768,441,Bachelor,Full-time,2026-06-26,84,Open
1040,Data Scientist,Wipro,Pune,Karnataka,India,Remote,Associate,5,27,4,"Python,Pandas",Education,663990,135,Master,Full-time,2026-04-04,54,Open
1041,Data Analyst,Infosys,Hyderabad,Tamil Nadu,India,Onsite,Entry,7,20,7,"Power BI,SQL",Education,457753,307,Bachelor,Full-time,2026-02-19,62,Open
1042,BI Developer,Amazon,Hyderabad,Karnataka,India,Hybrid,Mid,8,18,17,"Azure,Python",Healthcare,490779,89,Master,Contract,2026-05-16,67,Open
1043,Data Analyst,Google,Delhi,Maharashtra,India,Remote,Mid,4,16,7,"Python,SQL",IT Services,1040037,151,Master,Full-time,2026-04-15,62,Closed
1044,BI Developer,Microsoft,Hyderabad,Delhi,India,Onsite,Associate,7,4,20,"Python,Pandas",Healthcare,730975,289,Bachelor,Contract,2026-03-16,71,Closed
1045,ML Engineer,Zoho,Bengaluru,Karnataka,India,Remote,Senior,0,21,15,"Azure,Python",IT Services,1673618,453,Bachelor,Internship,2026-04-13,51,Closed
1046,Software Engineer,Google,Delhi,Tamil Nadu,India,Hybrid,Senior,2,8,19,"Tableau,SQL",Finance,1129916,337,Bachelor,Full-time,2026-05-31,71,Open
1047,Business Analyst,Zoho,Pune,Karnataka,India,Remote,Senior,7,12,8,"Python,Pandas",Finance,1307463,197,Bachelor,Contract,2026-02-12,79,Open
1048,Software Engineer,Infosys,Hyderabad,Telangana,India,Onsite,Associate,3,7,12,"Python,SQL",Finance,396618,264,Master,Contract,2026-03-17,68,Open
1049,Data Analyst,Capgemini,Mumbai,Karnataka,India,Onsite,Associate,1,4,12,"Power BI,SQL",Retail,468228,304,Master,Contract,2026-03-19,87,Closed
1050,Data Analyst,Accenture,Pune,Telangana,India,Onsite,Entry,5,27,10,"Python,SQL",Education,691296,123,Master,Contract,2026-01-15,68,Closed
1051,Data Scientist,Amazon,Delhi,Delhi,India,Remote,Entry,0,3,6,"Python,SQL",IT Services,1147488,178,Master,Internship,2026-01-14,69,Closed
1052,Software Engineer,Infosys,Bengaluru,Telangana,India,Remote,Mid,0,6,4,"Tableau,SQL",Education,1522242,109,Bachelor,Full-time,2026-01-30,85,Closed
1053,Business Analyst,Wipro,Delhi,Karnataka,India,Remote,Entry,3,30,10,"Python,Pandas",Retail,1604459,244,Master,Full-time,2026-02-18,55,Open
1054,Data Analyst,Zoho,Delhi,Delhi,India,Remote,Senior,5,19,6,"Python,Pandas",Retail,1265028,7,Bachelor,Contract,2026-05-02,77,Open
1055,Data Analyst,Capgemini,Bengaluru,Maharashtra,India,Remote,Senior,7,18,4,"Power BI,SQL",Education,1059122,348,Master,Contract,2026-05-27,51,Open
1056,Business Analyst,Infosys,Delhi,Karnataka,India,Remote,Mid,5,6,8,"Power BI,SQL",Retail,1366121,305,Master,Full-time,2026-02-20,79,Open
1057,Business Analyst,TCS,Chennai,Karnataka,India,Onsite,Entry,5,8,6,"Power BI,SQL",IT Services,602982,114,Master,Internship,2026-02-10,94,Closed
1058,Business Analyst,Infosys,Chennai,Karnataka,India,Hybrid,Entry,8,23,20,"Python,SQL",Healthcare,410219,94,Bachelor,Contract,2026-06-05,80,Open
1059,ML Engineer,Microsoft,Delhi,Maharashtra,India,Remote,Senior,8,9,6,"Power BI,SQL",Education,796524,225,Master,Contract,2026-04-14,92,Open
1060,Business Analyst,TechNova,Bengaluru,Delhi,India,Onsite,Mid,5,7,4,"Azure,Python",IT Services,852752,182,Master,Full-time,2026-01-31,75,Closed
1061,Data Scientist,TCS,Bengaluru,Telangana,India,Remote,Associate,6,11,14,"Tableau,SQL",Finance,1781702,397,Master,Internship,2026-05-10,51,Closed
1062,Software Engineer,Amazon,Delhi,Delhi,India,Hybrid,Mid,0,19,4,"Python,Pandas",Finance,1229806,355,Master,Contract,2026-04-01,64,Closed
1063,Business Analyst,Capgemini,Mumbai,Delhi,India,Remote,Mid,3,23,12,"Excel,SQL",Education,1008867,183,Master,Full-time,2026-06-02,70,Closed
1064,BI Developer,Accenture,Bengaluru,Maharashtra,India,Onsite,Associate,4,13,17,"Excel,SQL",Healthcare,353441,246,Bachelor,Contract,2026-04-14,81,Open
1065,BI Developer,Wipro,Delhi,Telangana,India,Remote,Mid,6,6,15,"Python,Pandas",Healthcare,1712461,83,Master,Internship,2026-02-12,86,Open
1066,Software Engineer,Capgemini,Mumbai,Telangana,India,Onsite,Mid,1,11,17,"Python,Pandas",IT Services,1494290,218,Bachelor,Contract,2026-01-13,93,Closed
1067,Business Analyst,TechNova,Chennai,Karnataka,India,Remote,Entry,8,27,8,"Excel,SQL",IT Services,800871,345,Bachelor,Contract,2026-01-28,88,Open
1068,Data Analyst,Microsoft,Hyderabad,Delhi,India,Onsite,Mid,5,11,19,"Tableau,SQL",Healthcare,460243,110,Master,Full-time,2026-06-28,69,Open
1069,Software Engineer,Microsoft,Pune,Tamil Nadu,India,Hybrid,Senior,6,12,17,"Python,SQL",Finance,1200988,472,Bachelor,Internship,2026-03-05,98,Open
1070,ML Engineer,Microsoft,Pune,Delhi,India,Hybrid,Senior,1,12,20,"Python,Pandas",Retail,899995,261,Master,Internship,2026-02-25,71,Open
1071,BI Developer,Infosys,Chennai,Delhi,India,Onsite,Senior,1,10,10,"Python,Pandas",Retail,763291,61,Master,Internship,2026-05-01,50,Closed
1072,Business Analyst,Infosys,Pune,Karnataka,India,Hybrid,Senior,3,6,16,"Python,SQL",Healthcare,1775629,328,Bachelor,Internship,2026-01-12,57,Open
1073,Data Analyst,Amazon,Chennai,Maharashtra,India,Hybrid,Senior,6,11,10,"Excel,SQL",Healthcare,525271,359,Bachelor,Contract,2026-01-30,81,Open
1074,Data Analyst,Google,Mumbai,Karnataka,India,Remote,Mid,0,11,19,"Power BI,SQL",Education,939348,51,Bachelor,Full-time,2026-03-04,69,Closed
1075,BI Developer,Google,Pune,Karnataka,India,Hybrid,Entry,2,18,15,"Python,SQL",Education,1225130,243,Master,Full-time,2026-03-03,94,Open
1076,Business Analyst,Google,Bengaluru,Delhi,India,Onsite,Senior,1,20,10,"Power BI,SQL",Healthcare,1700857,112,Master,Internship,2026-05-08,80,Closed
1077,Data Scientist,Zoho,Pune,Telangana,India,Onsite,Senior,7,25,17,"Python,Pandas",Retail,723373,97,Bachelor,Full-time,2026-05-15,72,Open
1078,BI Developer,Microsoft,Delhi,Delhi,India,Hybrid,Mid,3,30,6,"Python,Pandas",Education,1416155,328,Master,Contract,2026-04-25,82,Open
1079,Business Analyst,Capgemini,Pune,Maharashtra,India,Onsite,Mid,7,22,17,"Excel,SQL",Finance,414598,325,Bachelor,Internship,2026-05-14,98,Closed
1080,Data Scientist,Accenture,Bengaluru,Telangana,India,Hybrid,Associate,0,26,6,"Azure,Python",Education,1331840,308,Master,Contract,2026-06-29,75,Closed
1081,Business Analyst,Capgemini,Hyderabad,Tamil Nadu,India,Hybrid,Mid,2,24,10,"Excel,SQL",Retail,1265767,22,Bachelor,Contract,2026-05-03,66,Closed
1082,Business Analyst,TCS,Hyderabad,Maharashtra,India,Remote,Senior,8,16,17,"Python,Pandas",Retail,413299,70,Master,Contract,2026-03-25,83,Closed
1083,Data Analyst,Capgemini,Bengaluru,Tamil Nadu,India,Onsite,Entry,8,4,8,"Python,Pandas",Healthcare,1489300,16,Bachelor,Contract,2026-04-02,85,Open
